# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
195,Turn,1,-2748,2748,CHECK,0,"['7d', '3s']","['As', '4h']","['9s', '8h', '4d', '2d']",,,100,100
195,Turn,0,-2748,2748,CHECK,0,"['7d', '3s']","['As', '4h']","['9s', '8h', '4d', '2d']",,,100,100
195,River,1,-2748,2748,CHECK,0,"['7d', '3s']","['As', '4h']","['9s', '8h', '4d', '2d', '6s']",,,100,100
195,River,0,-2748,2748,CHECK,0,"['7d', '3s']","['As', '4h']","['9s', '8h', '4d', '2d', '6s']",,,100,100
196,Pre-Flop,0,-2848,2848,RAISE,98,"['7d', '3h']","['4h', 'Ah']","['6s', '2d']",,,1,1
196,Pre-Flop,1,-2848,2848,CALL,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d']",,,2,2
196,Flop,0,-2848,2848,CHECK,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d', '4s']",,,100,100
196,Flop,1,-2848,2848,CHECK,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d', '4s']",,,100,100
196,Turn,0,-2848,2848,CHECK,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d', '4s', '9h']",,,100,100
196,Turn,1,-2848,2848,CHECK,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d', '4s', '9h']",,,100,100
196,River,0,-2848,2848,CHECK,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d', '4s', '9h', '2s']",,,100,100
196,River,1,-2848,2848,CHECK,0,"['7d', '3h']","['4h', 'Ah']","['6s', '2d', '4s', '9h', '2s']",,,100,100
197,Pre-Flop,1,-2948,2948,CALL,0,"['3d', '6d']","['9d', '5h']","['7d', '7s']",,,1,1
197,Pre-Flop,0,-2948,2948,RAISE,98,"['3d', '6d']","['9d', '5h']","['7d', '7s']",,,2,2
197,Pre-Flop,1,-2948,2948,DISCARD,0,"['3d', '6d']","['9d', '5h']","['7d', '7s']",,,2,2
197,Pre-Flop,1,-2948,2948,FOLD,0,"['3d', '6d']","['2s', '5h']","['7d', '7s']",,9d,2,2
198,Pre-Flop,0,-2946,2946,RAISE,98,"['As', 'Ah']","['5s', '9d']","['7d', '2h']",,,1,1
198,Pre-Flop,1,-2946,2946,CALL,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h']",,,2,2
198,Flop,0,-2946,2946,CHECK,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h', '3s']",,,100,100
198,Flop,1,-2946,2946,CHECK,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h', '3s']",,,100,100
198,Turn,0,-2946,2946,CHECK,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h', '3s', '4h']",,,100,100
198,Turn,1,-2946,2946,CHECK,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h', '3s', '4h']",,,100,100
198,River,0,-2946,2946,CHECK,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h', '3s', '4h', '9s']",,,100,100
198,River,1,-2946,2946,CHECK,0,"['As', 'Ah']","['5s', '9d']","['7d', '2h', '3s', '4h', '9s']",,,100,100
199,Pre-Flop,1,-2846,2846,CALL,0,"['2h', '6s']","['4h', '2s']","['5h', '4s']",,,1,1
199,Pre-Flop,0,-2846,2846,RAISE,98,"['2h', '6s']","['4h', '2s']","['5h', '4s']",,,2,2
199,Pre-Flop,1,-2846,2846,DISCARD,0,"['2h', '6s']","['4h', '2s']","['5h', '4s']",,,2,2
199,Pre-Flop,1,-2846,2846,FOLD,0,"['2h', '6s']","['4h', '8s']","['5h', '4s']",,2s,2,2
200,Pre-Flop,0,-2844,2844,RAISE,98,"['2h', 'Ah']","['6s', '4d']","['2s', '6d']",,,1,1
200,Pre-Flop,1,-2844,2844,DISCARD,0,"['2h', 'Ah']","['6s', '4d']","['2s', '6d']",,,2,2
200,Pre-Flop,1,-2844,2844,CALL,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d']",,4d,2,2
200,Flop,0,-2844,2844,CHECK,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d', '9h']",,4d,100,100
200,Flop,1,-2844,2844,CHECK,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d', '9h']",,4d,100,100
200,Turn,0,-2844,2844,CHECK,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d', '9h', '3h']",,4d,100,100
200,Turn,1,-2844,2844,CHECK,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d', '9h', '3h']",,4d,100,100
200,River,0,-2844,2844,CHECK,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d', '9h', '3h', '9s']",,4d,100,100
200,River,1,-2844,2844,CHECK,0,"['2h', 'Ah']","['6s', '7d']","['2s', '6d', '9h', '3h', '9s']",,4d,100,100
201,Pre-Flop,1,-2944,2944,CALL,0,"['6s', '9h']","['2s', '2d']","['4h', 'Ah']",,,1,1
201,Pre-Flop,0,-2944,2944,RAISE,98,"['6s', '9h']","['2s', '2d']","['4h', 'Ah']",,,2,2
201,Pre-Flop,1,-2944,2944,DISCARD,0,"['6s', '9h']","['2s', '2d']","['4h', 'Ah']",,,2,2
201,Pre-Flop,1,-2944,2944,FOLD,0,"['6s', '9h']","['2s', '7d']","['4h', 'Ah']",,2d,2,2
202,Pre-Flop,0,-2942,2942,RAISE,98,"['2h', '8d']","['3s', '9d']","['4s', '8s']",,,1,1
202,Pre-Flop,1,-2942,2942,DISCARD,0,"['2h', '8d']","['3s', '9d']","['4s', '8s']",,,2,2
202,Pre-Flop,1,-2942,2942,CALL,0,"['2h', '8d']","['9h', '9d']","['4s', '8s']",,3s,2,2
202,Flop,0,-2942,2942,CHECK,0,"['2h', '8d']","['9h', '9d']","['4s', '8s', '9s']",,3s,100,100
202,Flop,1,-2942,2942,CHECK,0,"['2h', '8d']","['9h', '9d']","['4s', '8s', '9s']",,3s,100,100
202,Turn,0,-2942,2942,CHECK,0,"['2h', '8d']","['9h', '9d']","['4s', '8s', '9s', '2s']",,3s,100,100
202,Turn,1,-2942,2942,CHECK,0,"['2h', '8d']","['9h', '9d']","['4s', '8s', '9s', '2s']",,3s,100,100
202,River,0,-2942,2942,CHECK,0,"['2h', '8d']","['9h', '9d']","['4s', '8s', '9s', '2s', '5d']",,3s,100,100
202,River,1,-2942,2942,CHECK,0,"['2h', '8d']","['9h', '9d']","['4s', '8s', '9s', '2s', '5d']",,3s,100,100
203,Pre-Flop,1,-3042,3042,CALL,0,"['4s', '3s']","['8d', '3d']","['5d', '5h']",,,1,1
203,Pre-Flop,0,-3042,3042,RAISE,98,"['4s', '3s']","['8d', '3d']","['5d', '5h']",,,2,2
203,Pre-Flop,1,-3042,3042,DISCARD,0,"['4s', '3s']","['8d', '3d']","['5d', '5h']",,,2,2
203,Pre-Flop,1,-3042,3042,CALL,0,"['4s', '3s']","['8d', '5s']","['5d', '5h']",,3d,2,2
203,Flop,1,-3042,3042,CHECK,0,"['4s', '3s']","['8d', '5s']","['5d', '5h', '6d']",,3d,100,100
203,Flop,0,-3042,3042,CHECK,0,"['4s', '3s']","['8d', '5s']","['5d', '5h', '6d']",,3d,100,100
203,Turn,1,-3042,3042,CHECK,0,"['4s', '3s']","['8d', '5s']","['5d', '5h', '6d', '7s']",,3d,100,100
203,Turn,0,-3042,3042,CHECK,0,"['4s', '3s']","['8d', '5s']","['5d', '5h', '6d', '7s']",,3d,100,100
203,River,1,-3042,3042,CHECK,0,"['4s', '3s']","['8d', '5s']","['5d', '5h', '6d', '7s', '9d']",,3d,100,100
203,River,0,-3042,3042,CHECK,0,"['4s', '3s']","['8d', '5s']","['5d', '5h', '6d', '7s', '9d']",,3d,100,100
204,Pre-Flop,0,-3142,3142,RAISE,98,"['7d', 'Ad']","['5h', '6h']","['2h', '3h']",,,1,1
204,Pre-Flop,1,-3142,3142,CALL,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h']",,,2,2
204,Flop,0,-3142,3142,CHECK,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h', '2s']",,,100,100
204,Flop,1,-3142,3142,CHECK,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h', '2s']",,,100,100
204,Turn,0,-3142,3142,CHECK,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h', '2s', '3d']",,,100,100
204,Turn,1,-3142,3142,CHECK,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h', '2s', '3d']",,,100,100
204,River,0,-3142,3142,CHECK,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h', '2s', '3d', '6d']",,,100,100
204,River,1,-3142,3142,CHECK,0,"['7d', 'Ad']","['5h', '6h']","['2h', '3h', '2s', '3d', '6d']",,,100,100
205,Pre-Flop,1,-3242,3242,CALL,0,"['Ah', '3d']","['3h', '7s']","['4d', '2s']",,,1,1
205,Pre-Flop,0,-3242,3242,RAISE,98,"['Ah', '3d']","['3h', '7s']","['4d', '2s']",,,2,2
205,Pre-Flop,1,-3242,3242,DISCARD,0,"['Ah', '3d']","['3h', '7s']","['4d', '2s']",,,2,2
205,Pre-Flop,1,-3242,3242,FOLD,0,"['Ah', '3d']","['3h', '5h']","['4d', '2s']",,7s,2,2
206,Pre-Flop,0,-3240,3240,RAISE,98,"['3d', '9h']","['2h', '2d']","['Ad', '3s']",,,1,1
206,Pre-Flop,1,-3240,3240,DISCARD,0,"['3d', '9h']","['2h', '2d']","['Ad', '3s']",,,2,2
206,Pre-Flop,1,-3240,3240,FOLD,0,"['3d', '9h']","['8h', '2d']","['Ad', '3s']",,2h,2,2
207,Pre-Flop,1,-3238,3238,CALL,0,"['6d', '3h']","['8s', '4d']","['Ad', '5h']",,,1,1
207,Pre-Flop,0,-3238,3238,RAISE,98,"['6d', '3h']","['8s', '4d']","['Ad', '5h']",,,2,2
207,Pre-Flop,1,-3238,3238,DISCARD,0,"['6d', '3h']","['8s', '4d']","['Ad', '5h']",,,2,2
207,Pre-Flop,1,-3238,3238,CALL,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h']",,4d,2,2
207,Flop,1,-3238,3238,CHECK,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h', '7d']",,4d,100,100
207,Flop,0,-3238,3238,CHECK,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h', '7d']",,4d,100,100
207,Turn,1,-3238,3238,CHECK,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h', '7d', '3d']",,4d,100,100
207,Turn,0,-3238,3238,CHECK,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h', '7d', '3d']",,4d,100,100
207,River,1,-3238,3238,CHECK,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h', '7d', '3d', 'Ah']",,4d,100,100
207,River,0,-3238,3238,CHECK,0,"['6d', '3h']","['8s', '6s']","['Ad', '5h', '7d', '3d', 'Ah']",,4d,100,100
208,Pre-Flop,0,-3138,3138,RAISE,98,"['5s', '7s']","['7d', '6d']","['3d', '5h']",,,1,1
208,Pre-Flop,1,-3138,3138,CALL,0,"['5s', '7s']","['7d', '6d']","['3d', '5h']",,,2,2
208,Flop,0,-3138,3138,CHECK,0,"['5s', '7s']","['7d', '6d']","['3d', '5h', 'Ad']",,,100,100
208,Flop,1,-3138,3138,CHECK,0,"['5s', '7s']","['7d', '6d']","['3d', '5h', 'Ad']",,,100,100
208,Turn,0,-3138,3138,CHECK,0,"['5s', '7s']","['7d', '6d']","['3d', '5h', 'Ad', '4d']",,,100,100
208,Turn,1,-3138,3138,CHECK,0,"['5s', '7s']","['7d', '6d']","['3d', '5h', 'Ad', '4d']",,,100,100
208,River,0,-3138,3138,CHECK,0,"['5s', '7s']","['7d', '6d']","['3d', '5h', 'Ad', '4d', '8h']",,,100,100
208,River,1,-3138,3138,CHECK,0,"['5s', '7s']","['7d', '6d']","['3d', '5h', 'Ad', '4d', '8h']",,,100,100
209,Pre-Flop,1,-3238,3238,CALL,0,"['5s', '2h']","['3s', '8d']","['Ah', '4d']",,,1,1
209,Pre-Flop,0,-3238,3238,RAISE,98,"['5s', '2h']","['3s', '8d']","['Ah', '4d']",,,2,2
209,Pre-Flop,1,-3238,3238,DISCARD,0,"['5s', '2h']","['3s', '8d']","['Ah', '4d']",,,2,2
209,Pre-Flop,1,-3238,3238,FOLD,0,"['5s', '2h']","['3s', '2s']","['Ah', '4d']",,8d,2,2
210,Pre-Flop,0,-3236,3236,RAISE,98,"['5s', '9d']","['6h', '8d']","['Ah', '7d']",,,1,1
210,Pre-Flop,1,-3236,3236,DISCARD,0,"['5s', '9d']","['6h', '8d']","['Ah', '7d']",,,2,2
210,Pre-Flop,1,-3236,3236,CALL,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d']",,6h,2,2
210,Flop,0,-3236,3236,CHECK,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d', '5d']",,6h,100,100
210,Flop,1,-3236,3236,CHECK,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d', '5d']",,6h,100,100
210,Turn,0,-3236,3236,CHECK,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d', '5d', '8s']",,6h,100,100
210,Turn,1,-3236,3236,CHECK,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d', '5d', '8s']",,6h,100,100
210,River,0,-3236,3236,CHECK,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d', '5d', '8s', '3h']",,6h,100,100
210,River,1,-3236,3236,CHECK,0,"['5s', '9d']","['8h', '8d']","['Ah', '7d', '5d', '8s', '3h']",,6h,100,100
211,Pre-Flop,1,-3336,3336,CALL,0,"['Ad', '2d']","['3s', '6d']","['Ah', '9h']",,,1,1
211,Pre-Flop,0,-3336,3336,RAISE,98,"['Ad', '2d']","['3s', '6d']","['Ah', '9h']",,,2,2
211,Pre-Flop,1,-3336,3336,DISCARD,0,"['Ad', '2d']","['3s', '6d']","['Ah', '9h']",,,2,2
211,Pre-Flop,1,-3336,3336,FOLD,0,"['Ad', '2d']","['3s', '7s']","['Ah', '9h']",,6d,2,2
212,Pre-Flop,0,-3334,3334,RAISE,98,"['Ah', '7d']","['9d', '6s']","['2d', '6h']",,,1,1
212,Pre-Flop,1,-3334,3334,CALL,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h']",,,2,2
212,Flop,0,-3334,3334,CHECK,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h', 'As']",,,100,100
212,Flop,1,-3334,3334,CHECK,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h', 'As']",,,100,100
212,Turn,0,-3334,3334,CHECK,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h', 'As', '3h']",,,100,100
212,Turn,1,-3334,3334,CHECK,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h', 'As', '3h']",,,100,100
212,River,0,-3334,3334,CHECK,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h', 'As', '3h', '5s']",,,100,100
212,River,1,-3334,3334,CHECK,0,"['Ah', '7d']","['9d', '6s']","['2d', '6h', 'As', '3h', '5s']",,,100,100
213,Pre-Flop,1,-3234,3234,CALL,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d']",,,1,1
213,Pre-Flop,0,-3234,3234,RAISE,98,"['6s', '8s']","['5h', 'Ah']","['9h', '5d']",,,2,2
213,Pre-Flop,1,-3234,3234,CALL,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d']",,,2,2
213,Flop,1,-3234,3234,CHECK,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d', '8d']",,,100,100
213,Flop,0,-3234,3234,CHECK,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d', '8d']",,,100,100
213,Turn,1,-3234,3234,CHECK,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d', '8d', '9d']",,,100,100
213,Turn,0,-3234,3234,CHECK,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d', '8d', '9d']",,,100,100
213,River,1,-3234,3234,CHECK,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d', '8d', '9d', '2h']",,,100,100
213,River,0,-3234,3234,CHECK,0,"['6s', '8s']","['5h', 'Ah']","['9h', '5d', '8d', '9d', '2h']",,,100,100
214,Pre-Flop,0,-3134,3134,RAISE,98,"['3h', '4h']","['2d', '3s']","['3d', '9d']",,,1,1
214,Pre-Flop,1,-3134,3134,DISCARD,0,"['3h', '4h']","['2d', '3s']","['3d', '9d']",,,2,2
214,Pre-Flop,1,-3134,3134,FOLD,0,"['3h', '4h']","['2h', '3s']","['3d', '9d']",,2d,2,2
215,Pre-Flop,1,-3132,3132,CALL,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h']",,,1,1
215,Pre-Flop,0,-3132,3132,RAISE,98,"['3d', '7s']","['Ah', '5d']","['8s', '8h']",,,2,2
215,Pre-Flop,1,-3132,3132,CALL,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h']",,,2,2
215,Flop,1,-3132,3132,CHECK,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h', 'Ad']",,,100,100
215,Flop,0,-3132,3132,CHECK,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h', 'Ad']",,,100,100
215,Turn,1,-3132,3132,CHECK,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h', 'Ad', '4d']",,,100,100
215,Turn,0,-3132,3132,CHECK,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h', 'Ad', '4d']",,,100,100
215,River,1,-3132,3132,CHECK,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h', 'Ad', '4d', '5h']",,,100,100
215,River,0,-3132,3132,CHECK,0,"['3d', '7s']","['Ah', '5d']","['8s', '8h', 'Ad', '4d', '5h']",,,100,100
216,Pre-Flop,0,-3232,3232,RAISE,98,"['2d', 'Ad']","['2h', '7s']","['6s', '5d']",,,1,1
216,Pre-Flop,1,-3232,3232,DISCARD,0,"['2d', 'Ad']","['2h', '7s']","['6s', '5d']",,,2,2
216,Pre-Flop,1,-3232,3232,FOLD,0,"['2d', 'Ad']","['2h', '8d']","['6s', '5d']",,7s,2,2
217,Pre-Flop,1,-3230,3230,CALL,0,"['As', '8d']","['4h', '5h']","['9d', 'Ad']",,,1,1
217,Pre-Flop,0,-3230,3230,RAISE,98,"['As', '8d']","['4h', '5h']","['9d', 'Ad']",,,2,2
217,Pre-Flop,1,-3230,3230,DISCARD,0,"['As', '8d']","['4h', '5h']","['9d', 'Ad']",,,2,2
217,Pre-Flop,1,-3230,3230,FOLD,0,"['As', '8d']","['2d', '5h']","['9d', 'Ad']",,4h,2,2
218,Pre-Flop,0,-3228,3228,RAISE,98,"['8h', 'Ad']","['8s', '9s']","['8d', 'As']",,,1,1
218,Pre-Flop,1,-3228,3228,CALL,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As']",,,2,2
218,Flop,0,-3228,3228,CHECK,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As', '2s']",,,100,100
218,Flop,1,-3228,3228,CHECK,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As', '2s']",,,100,100
218,Turn,0,-3228,3228,CHECK,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As', '2s', '6s']",,,100,100
218,Turn,1,-3228,3228,CHECK,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As', '2s', '6s']",,,100,100
218,River,0,-3228,3228,CHECK,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As', '2s', '6s', '4h']",,,100,100
218,River,1,-3228,3228,CHECK,0,"['8h', 'Ad']","['8s', '9s']","['8d', 'As', '2s', '6s', '4h']",,,100,100
219,Pre-Flop,1,-3328,3328,CALL,0,"['2s', '9d']","['8d', '6h']","['Ah', '5s']",,,1,1
219,Pre-Flop,0,-3328,3328,RAISE,98,"['2s', '9d']","['8d', '6h']","['Ah', '5s']",,,2,2
219,Pre-Flop,1,-3328,3328,DISCARD,0,"['2s', '9d']","['8d', '6h']","['Ah', '5s']",,,2,2
219,Pre-Flop,1,-3328,3328,FOLD,0,"['2s', '9d']","['8d', '4h']","['Ah', '5s']",,6h,2,2
220,Pre-Flop,0,-3326,3326,RAISE,98,"['3s', '6d']","['4d', 'Ad']","['3d', '9h']",,,1,1
220,Pre-Flop,1,-3326,3326,CALL,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h']",,,2,2
220,Flop,0,-3326,3326,CHECK,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h', '5h']",,,100,100
220,Flop,1,-3326,3326,CHECK,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h', '5h']",,,100,100
220,Turn,0,-3326,3326,CHECK,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h', '5h', '4s']",,,100,100
220,Turn,1,-3326,3326,CHECK,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h', '5h', '4s']",,,100,100
220,River,0,-3326,3326,CHECK,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h', '5h', '4s', '8s']",,,100,100
220,River,1,-3326,3326,CHECK,0,"['3s', '6d']","['4d', 'Ad']","['3d', '9h', '5h', '4s', '8s']",,,100,100
221,Pre-Flop,1,-3426,3426,CALL,0,"['8d', '6h']","['4h', '4d']","['3h', 'Ah']",,,1,1
221,Pre-Flop,0,-3426,3426,RAISE,98,"['8d', '6h']","['4h', '4d']","['3h', 'Ah']",,,2,2
221,Pre-Flop,1,-3426,3426,DISCARD,0,"['8d', '6h']","['4h', '4d']","['3h', 'Ah']",,,2,2
221,Pre-Flop,1,-3426,3426,FOLD,0,"['8d', '6h']","['4h', '5s']","['3h', 'Ah']",,4d,2,2
222,Pre-Flop,0,-3424,3424,RAISE,98,"['8h', '3s']","['2d', '8s']","['5h', 'Ad']",,,1,1
222,Pre-Flop,1,-3424,3424,DISCARD,0,"['8h', '3s']","['2d', '8s']","['5h', 'Ad']",,,2,2
222,Pre-Flop,1,-3424,3424,FOLD,0,"['8h', '3s']","['2d', 'As']","['5h', 'Ad']",,8s,2,2
223,Pre-Flop,1,-3422,3422,CALL,0,"['Ad', '7s']","['8s', '4d']","['9h', '5d']",,,1,1
223,Pre-Flop,0,-3422,3422,RAISE,98,"['Ad', '7s']","['8s', '4d']","['9h', '5d']",,,2,2
223,Pre-Flop,1,-3422,3422,DISCARD,0,"['Ad', '7s']","['8s', '4d']","['9h', '5d']",,,2,2
223,Pre-Flop,1,-3422,3422,CALL,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d']",,4d,2,2
223,Flop,1,-3422,3422,CHECK,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d', 'Ah']",,4d,100,100
223,Flop,0,-3422,3422,CHECK,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d', 'Ah']",,4d,100,100
223,Turn,1,-3422,3422,CHECK,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d', 'Ah', '2d']",,4d,100,100
223,Turn,0,-3422,3422,CHECK,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d', 'Ah', '2d']",,4d,100,100
223,River,1,-3422,3422,CHECK,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d', 'Ah', '2d', '9s']",,4d,100,100
223,River,0,-3422,3422,CHECK,0,"['Ad', '7s']","['8s', '6s']","['9h', '5d', 'Ah', '2d', '9s']",,4d,100,100
224,Pre-Flop,0,-3322,3322,RAISE,98,"['2s', 'Ad']","['3s', '9d']","['7s', '8s']",,,1,1
224,Pre-Flop,1,-3322,3322,DISCARD,0,"['2s', 'Ad']","['3s', '9d']","['7s', '8s']",,,2,2
224,Pre-Flop,1,-3322,3322,FOLD,0,"['2s', 'Ad']","['3h', '9d']","['7s', '8s']",,3s,2,2
225,Pre-Flop,1,-3320,3320,CALL,0,"['6d', '5d']","['7s', '9h']","['9s', '4s']",,,1,1
225,Pre-Flop,0,-3320,3320,RAISE,98,"['6d', '5d']","['7s', '9h']","['9s', '4s']",,,2,2
225,Pre-Flop,1,-3320,3320,CALL,0,"['6d', '5d']","['7s', '9h']","['9s', '4s']",,,2,2
225,Flop,1,-3320,3320,CHECK,0,"['6d', '5d']","['7s', '9h']","['9s', '4s', '7d']",,,100,100
225,Flop,0,-3320,3320,CHECK,0,"['6d', '5d']","['7s', '9h']","['9s', '4s', '7d']",,,100,100
225,Turn,1,-3320,3320,CHECK,0,"['6d', '5d']","['7s', '9h']","['9s', '4s', '7d', '6h']",,,100,100
225,Turn,0,-3320,3320,CHECK,0,"['6d', '5d']","['7s', '9h']","['9s', '4s', '7d', '6h']",,,100,100
225,River,1,-3320,3320,CHECK,0,"['6d', '5d']","['7s', '9h']","['9s', '4s', '7d', '6h', '9d']",,,100,100
225,River,0,-3320,3320,CHECK,0,"['6d', '5d']","['7s', '9h']","['9s', '4s', '7d', '6h', '9d']",,,100,100
226,Pre-Flop,0,-3420,3420,RAISE,98,"['4d', '3s']","['6s', '6h']","['7s', '2h']",,,1,1
226,Pre-Flop,1,-3420,3420,CALL,0,"['4d', '3s']","['6s', '6h']","['7s', '2h']",,,2,2
226,Flop,0,-3420,3420,CHECK,0,"['4d', '3s']","['6s', '6h']","['7s', '2h', 'As']",,,100,100
226,Flop,1,-3420,3420,CHECK,0,"['4d', '3s']","['6s', '6h']","['7s', '2h', 'As']",,,100,100
226,Turn,0,-3420,3420,CHECK,0,"['4d', '3s']","['6s', '6h']","['7s', '2h', 'As', '9d']",,,100,100
226,Turn,1,-3420,3420,CHECK,0,"['4d', '3s']","['6s', '6h']","['7s', '2h', 'As', '9d']",,,100,100
226,River,0,-3420,3420,CHECK,0,"['4d', '3s']","['6s', '6h']","['7s', '2h', 'As', '9d', '4s']",,,100,100
226,River,1,-3420,3420,CHECK,0,"['4d', '3s']","['6s', '6h']","['7s', '2h', 'As', '9d', '4s']",,,100,100
227,Pre-Flop,1,-3520,3520,CALL,0,"['4h', 'Ad']","['2h', '7s']","['9d', 'As']",,,1,1
227,Pre-Flop,0,-3520,3520,RAISE,98,"['4h', 'Ad']","['2h', '7s']","['9d', 'As']",,,2,2
227,Pre-Flop,1,-3520,3520,DISCARD,0,"['4h', 'Ad']","['2h', '7s']","['9d', 'As']",,,2,2
227,Pre-Flop,1,-3520,3520,CALL,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As']",,2h,2,2
227,Flop,1,-3520,3520,CHECK,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As', '5d']",,2h,100,100
227,Flop,0,-3520,3520,CHECK,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As', '5d']",,2h,100,100
227,Turn,1,-3520,3520,CHECK,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As', '5d', '2s']",,2h,100,100
227,Turn,0,-3520,3520,CHECK,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As', '5d', '2s']",,2h,100,100
227,River,1,-3520,3520,CHECK,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As', '5d', '2s', '6s']",,2h,100,100
227,River,0,-3520,3520,CHECK,0,"['4h', 'Ad']","['5s', '7s']","['9d', 'As', '5d', '2s', '6s']",,2h,100,100
228,Pre-Flop,0,-3620,3620,RAISE,98,"['2d', '5s']","['6h', '8d']","['4d', '7s']",,,1,1
228,Pre-Flop,1,-3620,3620,CALL,0,"['2d', '5s']","['6h', '8d']","['4d', '7s']",,,2,2
228,Flop,0,-3620,3620,CHECK,0,"['2d', '5s']","['6h', '8d']","['4d', '7s', '5h']",,,100,100
228,Flop,1,-3620,3620,CHECK,0,"['2d', '5s']","['6h', '8d']","['4d', '7s', '5h']",,,100,100
228,Turn,0,-3620,3620,CHECK,0,"['2d', '5s']","['6h', '8d']","['4d', '7s', '5h', '8s']",,,100,100
